0.0|48.6|area27002363500|-0.1|0.0|48.5|48.6
0.0|48.6|area27002373600|-0.1|0.0|48.6|48.7
0.0|48.6|area27002383700|-0.1|0.0|48.7|48.8
0.0|48.6|area27004373602|-0.019841|0.0|48.680296|48.7
0.0|48.6|area27011373600|-0.011381|0.0|48.607062|48.615589
0.0|48.6|area27553373600|-0.023792|0.0|48.655814|48.676677
0.0|48.6|area27554373600|-0.008029|0.0|48.646527|48.648741
0.0|48.7|area27002373600|-0.1|0.0|48.6|48.7
0.0|48.7|area27002383700|-0.1|0.0|48.7|48.8
0.0|48.7|area27002393800|-0.1|0.0|48.8|48.9
0.0|48.7|area27004383701|-0.1|0.0|48.7|48.8
0.0|48.7|area27552383700|-0.022223|0.0|48.727074|48.741012
0.0|48.8|area27002383700|-0.1|0.0|48.7|48.8
0.0|48.8|area27002393800|-0.1|0.0|48.8|48.9
0.0|48.8|area27002403900|-0.1|0.0|48.9|49.0
0.0|48.9|area27002393800|-0.1|0.0|48.8|48.9
0.0|48.9|area27002403900|-0.1|0.0|48.9|49.0
0.0|48.9|area27002414000|-0.1|0.0|49.0|49.1
0.0|49.0|area27002403900|-0.1|0.0|48.9|49.0
0.0|49.0|area27002414000|-0.1|0.0|49.0|49.1
0.0|49.0|area27002424100|-0.1|0.0|49.1|49.2
0.0|49.1|area27002414000|-0.1|0.0|49.0|49.1
0.0|49.1|area27002424100|-0.1|0.0|49.1|49.2
0.0|49.1|area27002434200|-0.1|0.0|49.2|49.3
0.0|49.2|area27002424100|-0.1|0.0|49.1|49.2
0.0|49.2|area27002434200|-0.1|0.0|49.2|49.3
0.0|49.2|area27002444300|-0.0984981230769|0.0|49.3|49.328089
0.0|49.2|area27002444300|-0.1|0.0|49.3|49.35546
0.0|49.3|area27002434200|-0.1|0.0|49.2|49.3
0.0|49.3|area27002444300|-0.0984981230769|0.0|49.3|49.328089
0.0|49.3|area27002444300|-0.1|0.0|49.3|49.35546
0.0|49.3|area27530444300|-0.1|0.0|49.3061855688|49.4
0.0|49.3|area27530454400|-0.1|0.0|49.4|49.4499993
0.0|49.4|area27187454400|-0.1|0.0|49.4|49.5
0.0|49.4|area27187464500|-0.1|0.0|49.5|49.6
0.0|49.4|area27530444300|-0.1|0.0|49.3061855688|49.4
0.0|49.4|area27530454400|-0.1|0.0|49.4|49.4499993
0.0|49.5|area27187454400|-0.1|0.0|49.4|49.5
0.0|49.5|area27187464500|-0.1|0.0|49.5|49.6
0.0|49.5|area27187474600|-0.1|0.0|49.6|49.7
0.0|49.6|area27187464500|-0.1|0.0|49.5|49.6
0.0|49.6|area27187474600|-0.1|0.0|49.6|49.7
0.0|49.6|area27187484700|-0.1|0.0|49.7|49.8
0.0|49.7|area27010484700|-0.1|0.0|49.719738|49.8
0.0|49.7|area27010494800|-0.1|0.0|49.8|49.865501
0.0|49.7|area27187474600|-0.1|0.0|49.6|49.7
0.0|49.7|area27187484700|-0.1|0.0|49.7|49.8
0.0|49.7|area27187494800|-0.1|0.0|49.8|49.9
0.0|49.8|area27010484700|-0.1|0.0|49.719738|49.8
0.0|49.8|area27010494800|-0.1|0.0|49.8|49.865501
0.0|49.8|area27187484700|-0.1|0.0|49.7|49.8
0.0|49.8|area27187494800|-0.1|0.0|49.8|49.9
0.0|49.8|area27187504900|-0.1|0.0|49.9|50.0
0.0|49.9|area27187494800|-0.1|0.0|49.8|49.9
0.0|49.9|area27187504900|-0.1|0.0|49.9|50.0
0.0|49.9|area27187515000|-0.1|0.0|50.0|50.1
0.0|50.0|area27187504900|-0.1|0.0|49.9|50.0
0.0|50.0|area27187515000|-0.1|0.0|50.0|50.1
0.0|50.0|area27187525100|-0.1|0.0|50.1|50.2
0.0|50.1|area27187515000|-0.1|0.0|50.0|50.1
0.0|50.1|area27187525100|-0.1|0.0|50.1|50.2
0.0|50.1|area27187535200|-0.1|0.0|50.2|50.3
0.0|50.2|area27187525100|-0.1|0.0|50.1|50.2
0.0|50.2|area27187535200|-0.1|0.0|50.2|50.3
0.0|50.2|area27187545300|-0.1|0.0|50.3|50.4
0.0|50.3|area27187535200|-0.1|0.0|50.2|50.3
0.0|50.3|area27187545300|-0.1|0.0|50.3|50.4
0.0|50.3|area27187555400|-0.1|0.0|50.4|50.5
0.0|50.4|area27187545300|-0.1|0.0|50.3|50.4
0.0|50.4|area27187555400|-0.1|0.0|50.4|50.5
0.0|50.4|area27187565500|-0.1|0.0|50.5|50.6
0.0|50.5|area27187555400|-0.1|0.0|50.4|50.5
0.0|50.5|area27187565500|-0.1|0.0|50.5|50.6
0.0|50.5|area27187575600|-0.1|0.0|50.6|50.7
0.0|50.6|area27187565500|-0.1|0.0|50.5|50.6
0.0|50.6|area27187575600|-0.1|0.0|50.6|50.7
0.0|50.6|area27187585700|-0.1|0.0|50.7|50.765156
0.0|50.7|area27001585700|-0.0556360367893|0.0|50.787482|50.8
0.0|50.7|area27001585700|-0.1|0.0|50.760864|50.8
0.0|50.7|area27001595800|-0.1|0.0|50.8|50.9
0.0|50.7|area27187575600|-0.1|0.0|50.6|50.7
0.0|50.7|area27187585700|-0.1|0.0|50.7|50.765156
0.0|50.8|area27001585700|-0.0556360367893|0.0|50.787482|50.8
0.0|50.8|area27001585700|-0.1|0.0|50.760864|50.8
0.0|50.8|area27001595800|-0.1|0.0|50.8|50.9
0.0|50.8|area27001605900|-0.1|0.0|50.9|51.0
0.0|50.9|area27001595800|-0.1|0.0|50.8|50.9
0.0|50.9|area27001605900|-0.1|0.0|50.9|51.0
0.0|51.0|area27001605900|-0.1|0.0|50.9|51.0
-0.1|45.0|area2700209900|-0.2|-0.1|45.0|45.1
-0.1|45.0|area2700210000|-0.1|0.0|45.0|45.1
-0.1|45.0|area2700220000|-0.2|-0.1|45.1|45.2
-0.1|45.0|area2700220100|-0.1|0.0|45.1|45.2
-0.1|45.0|area2769209900|-0.2|-0.1|45.0|45.1
-0.1|45.0|area2769210000|-0.1|0.0|45.00296|45.030834
-0.1|45.0|area2769409900|-0.13759|-0.1|45.04924|45.085024
-0.1|45.0|area2769410000|-0.1|-0.0401259127061|45.0703035591|45.1
-0.1|45.0|area2769420100|-0.0574165240305|0.0|45.1|45.152379
-0.1|45.1|area2700209900|-0.2|-0.1|45.0|45.1
-0.1|45.1|area2700210000|-0.1|0.0|45.0|45.1
-0.1|45.1|area2700220000|-0.2|-0.1|45.1|45.2
-0.1|45.1|area2700220100|-0.1|0.0|45.1|45.2
-0.1|45.1|area2700230100|-0.2|-0.1|45.2|45.3
-0.1|45.1|area2700230200|-0.1|0.0|45.2|45.3
-0.1|45.1|area2769320100|-0.020681|0.0|45.156559|45.187642
-0.1|45.1|area2769410000|-0.1|-0.0401259127061|45.0703035591|45.1
-0.1|45.1|area2769420100|-0.0574165240305|0.0|45.1|45.152379
-0.1|45.2|area2700220000|-0.2|-0.1|45.1|45.2
-0.1|45.2|area2700220100|-0.1|0.0|45.1|45.2
-0.1|45.2|area2700230100|-0.2|-0.1|45.2|45.3
-0.1|45.2|area2700230200|-0.1|0.0|45.2|45.3
-0.1|45.2|area2700240200|-0.2|-0.1|45.3|45.4
-0.1|45.2|area2700240300|-0.1|0.0|45.3|45.4
-0.1|45.2|area2771830200|-0.082213|-0.031731|45.269366|45.293056
-0.1|45.3|area2700230100|-0.2|-0.1|45.2|45.3
-0.1|45.3|area2700230200|-0.1|0.0|45.2|45.3
-0.1|45.3|area2700240200|-0.2|-0.1|45.3|45.4
-0.1|45.3|area2700240300|-0.1|0.0|45.3|45.4
-0.1|45.3|area2700250300|-0.2|-0.1|45.4|45.5
-0.1|45.3|area2700250400|-0.1|0.0|45.4|45.5
-0.1|45.3|area2700340300|-0.0922292592593|-0.08155|45.384098|45.4
-0.1|45.3|area2700340301|-0.063183|-0.025296|45.346569|45.4
-0.1|45.3|area2700350400|-0.075307|-0.050168|45.4|45.5
-0.1|45.3|area2700350402|-0.1|-0.0906548432432|45.4|45.4341403214
-0.1|45.3|area2701940300|-0.01682|-0.004988|45.35953|45.367164
-0.1|45.3|area2702040300|-0.009074|-0.00405|45.374389|45.378914
-0.1|45.3|area2702140300|-0.0589539487179|-0.055767|45.397298|45.4
-0.1|45.3|area2702150400|-0.059321|-0.056753|45.4|45.403393
-0.1|45.3|area2702240300|-0.058586|-0.055778|45.391825|45.397016
-0.1|45.3|area2702340300|-0.007039|-0.003788|45.337742|45.340553
-0.1|45.3|area2702440300|-0.057597|-0.055218|45.394798|45.39821
-0.1|45.3|area2702540300|-0.009812|-0.007633|45.373282|45.373675
-0.1|45.3|area2769240202|-0.106736|-0.1|45.3|45.3077123518
-0.1|45.3|area2769240300|-0.1|-0.041057|45.3046174417|45.342884
-0.1|45.3|area2772340200|-0.108621|-0.1|45.352563|45.361459
-0.1|45.3|area2772340300|-0.1|-0.097308|45.356344|45.3582444831
-0.1|45.4|area2700240200|-0.2|-0.1|45.3|45.4
-0.1|45.4|area2700240300|-0.1|0.0|45.3|45.4
-0.1|45.4|area2700250300|-0.2|-0.1|45.4|45.5
-0.1|45.4|area2700250400|-0.1|0.0|45.4|45.5
-0.1|45.4|area2700260400|-0.2|-0.1|45.5|45.6
-0.1|45.4|area2700260500|-0.1|0.0|45.5|45.6
-0.1|45.4|area2700340300|-0.0922292592593|-0.08155|45.384098|45.4
-0.1|45.4|area2700340301|-0.063183|-0.025296|45.346569|45.4
-0.1|45.4|area2700350300|-0.142319|-0.1|45.4|45.5
-0.1|45.4|area2700350301|-0.100368|-0.1|45.4140892529|45.4155779375
-0.1|45.4|area2700350400|-0.075307|-0.050168|45.4|45.5
-0.1|45.4|area2700350401|-0.0535166046512|0.0|45.436038|45.5
-0.1|45.4|area2700350402|-0.1|-0.0906548432432|45.4|45.4341403214
-0.1|45.4|area2700360501|-0.1|0.0|45.5|45.526705
-0.1|45.4|area2702140300|-0.0589539487179|-0.055767|45.397298|45.4
-0.1|45.4|area2702150400|-0.059321|-0.056753|45.4|45.403393
-0.1|45.5|area2700250300|-0.2|-0.1|45.4|45.5
-0.1|45.5|area2700250400|-0.1|0.0|45.4|45.5
-0.1|45.5|area2700260400|-0.2|-0.1|45.5|45.6
-0.1|45.5|area2700260500|-0.1|0.0|45.5|45.6
-0.1|45.5|area2700270500|-0.2|-0.1|45.6|45.7
-0.1|45.5|area2700270600|-0.1|0.0|45.6|45.7
-0.1|45.5|area2700350400|-0.075307|-0.050168|45.4|45.5
-0.1|45.5|area2700350401|-0.0535166046512|0.0|45.436038|45.5
-0.1|45.5|area2700360401|-0.2|-0.1|45.5|45.5262764651
-0.1|45.5|area2700360500|-0.0494642517321|-0.0313241672355|45.597177|45.6
-0.1|45.5|area2700360501|-0.1|0.0|45.5|45.526705
-0.1|45.5|area2700370600|-0.1|0.0|45.6|45.6573268837
-0.1|45.5|area2771560500|-0.096892|-0.067147|45.589293|45.6
-0.1|45.5|area2771570600|-0.1|-0.078065|45.6|45.620759
-0.1|45.6|area2700260400|-0.2|-0.1|45.5|45.6
-0.1|45.6|area2700260500|-0.1|0.0|45.5|45.6
-0.1|45.6|area2700270500|-0.2|-0.1|45.6|45.7
-0.1|45.6|area2700270600|-0.1|0.0|45.6|45.7
-0.1|45.6|area2700280600|-0.2|-0.1|45.7|45.8
-0.1|45.6|area2700280700|-0.1|0.0|45.7|45.8
-0.1|45.6|area2700360500|-0.0494642517321|-0.0313241672355|45.597177|45.6
-0.1|45.6|area2700370500|-0.2|-0.1|45.647360499|45.686818
-0.1|45.6|area2700370600|-0.1|0.0|45.6|45.6573268837
-0.1|45.6|area2771560500|-0.096892|-0.067147|45.589293|45.6
-0.1|45.6|area2771570500|-0.101252|-0.1|45.6152445913|45.6168690864
-0.1|45.6|area2771570501|-0.108828|-0.1|45.607247|45.613482
-0.1|45.6|area2771570502|-0.100136|-0.1|45.6071107241|45.6075145967
-0.1|45.6|area2771570503|-0.100052|-0.1|45.6067025397|45.606805534
-0.1|45.6|area2771570504|-0.10057|-0.1|45.6029817571|45.6037054155
-0.1|45.6|area2771570600|-0.1|-0.078065|45.6|45.620759
-0.1|45.6|area2771670500|-0.128979|-0.1|45.613709|45.632944
-0.1|45.6|area2771670600|-0.1|-0.093569|45.619473|45.626421
-0.1|45.6|area2771670601|-0.1|-0.099236|45.6171016751|45.6181228294
-0.1|45.7|area2700270500|-0.2|-0.1|45.6|45.7
-0.1|45.7|area2700270600|-0.1|0.0|45.6|45.7
-0.1|45.7|area2700280600|-0.2|-0.1|45.7|45.8
-0.1|45.7|area2700280700|-0.1|0.0|45.7|45.8
-0.1|45.7|area2700290700|-0.2|-0.1|45.8|45.9
-0.1|45.7|area2700290800|-0.1|0.0|45.8|45.9
-0.1|45.7|area2770480700|-0.011251|0.0|45.778973|45.785207
-0.1|45.7|area2770580700|-0.035112|-0.029012|45.784853|45.794053
-0.1|45.7|area2770680700|-0.026398|-0.024179|45.787141|45.788878
-0.1|45.8|area27002100800|-0.2|-0.1|45.9|46.0
-0.1|45.8|area27002100900|-0.1|0.0|45.9|46.0
-0.1|45.8|area2700280600|-0.2|-0.1|45.7|45.8
-0.1|45.8|area2700280700|-0.1|0.0|45.7|45.8
-0.1|45.8|area2700290700|-0.2|-0.1|45.8|45.9
-0.1|45.8|area2700290800|-0.1|0.0|45.8|45.9
-0.1|45.8|area27003100803|-0.2|-0.1|45.9|45.950586
-0.1|45.8|area27003100900|-0.1|-0.0292929670862|45.9|45.920186
-0.1|45.8|area2700390700|-0.2|-0.1|45.8539023771|45.9
-0.1|45.8|area2700390701|-0.103311|-0.1|45.8399142747|45.8476430664
-0.1|45.8|area2700390702|-0.106369|-0.1|45.827032|45.8398042112
-0.1|45.8|area2700390800|-0.1|0.0|45.823277|45.9
-0.1|45.9|area27002100800|-0.2|-0.1|45.9|46.0
-0.1|45.9|area27002100900|-0.1|0.0|45.9|46.0
-0.1|45.9|area27002110900|-0.2|-0.1|46.0|46.1
-0.1|45.9|area27002111000|-0.1|0.0|46.0|46.1
-0.1|45.9|area2700290700|-0.2|-0.1|45.8|45.9
-0.1|45.9|area2700290800|-0.1|0.0|45.8|45.9
-0.1|45.9|area27003100803|-0.2|-0.1|45.9|45.950586
-0.1|45.9|area27003100900|-0.1|-0.0292929670862|45.9|45.920186
-0.1|45.9|area2700390700|-0.2|-0.1|45.8539023771|45.9
-0.1|45.9|area2700390800|-0.1|0.0|45.823277|45.9
-0.1|45.9|area27701100800|-0.140183|-0.1|45.958925|45.998501
-0.1|45.9|area27701100900|-0.1|-0.096753|45.9705835238|45.9806740779
-0.1|45.9|area27708100900|-0.000861|0.0|45.989816|45.991783
-0.1|46.0|area27002100800|-0.2|-0.1|45.9|46.0
-0.1|46.0|area27002100900|-0.1|0.0|45.9|46.0
-0.1|46.0|area27002110900|-0.2|-0.1|46.0|46.1
-0.1|46.0|area27002111000|-0.1|0.0|46.0|46.1
-0.1|46.0|area27002121000|-0.2|-0.1|46.1|46.2
-0.1|46.0|area27002121100|-0.1|0.0|46.1|46.2
-0.1|46.0|area27697111000|-0.0518181266217|-0.040861|46.094473|46.1
-0.1|46.0|area27697121100|-0.1|-0.0472892325949|46.1|46.11255
-0.1|46.0|area27707111000|-0.001447|0.0|46.023243|46.02596
-0.1|46.1|area27002110900|-0.2|-0.1|46.0|46.1
-0.1|46.1|area27002111000|-0.1|0.0|46.0|46.1
-0.1|46.1|area27002121000|-0.2|-0.1|46.1|46.2
-0.1|46.1|area27002121100|-0.1|0.0|46.1|46.2
-0.1|46.1|area27002131100|-0.2|-0.1|46.2|46.3
-0.1|46.1|area27002131200|-0.1|0.0|46.2|46.3
-0.1|46.1|area27697111000|-0.0518181266217|-0.040861|46.094473|46.1
-0.1|46.1|area27697121003|-0.2|-0.1|46.1|46.1453109301
-0.1|46.1|area27697121100|-0.1|-0.0472892325949|46.1|46.11255
-0.1|46.2|area27002121000|-0.2|-0.1|46.1|46.2
-0.1|46.2|area27002121100|-0.1|0.0|46.1|46.2
-0.1|46.2|area27002131100|-0.2|-0.1|46.2|46.3
-0.1|46.2|area27002131200|-0.1|0.0|46.2|46.3
-0.1|46.2|area27002141200|-0.2|-0.1|46.3|46.4
-0.1|46.2|area27002141300|-0.1|0.0|46.3|46.4
-0.1|46.2|area27017131200|-0.0589848420812|0.0|46.2605|46.3
-0.1|46.2|area27017141300|-0.09548|0.0|46.3|46.4
-0.1|46.3|area27002131100|-0.2|-0.1|46.2|46.3
-0.1|46.3|area27002131200|-0.1|0.0|46.2|46.3
-0.1|46.3|area27002141200|-0.2|-0.1|46.3|46.4
-0.1|46.3|area27002141300|-0.1|0.0|46.3|46.4
-0.1|46.3|area27002151300|-0.2|-0.1|46.4|46.5
-0.1|46.3|area27002151400|-0.1|0.0|46.4|46.5
-0.1|46.3|area27017131200|-0.0589848420812|0.0|46.2605|46.3
-0.1|46.3|area27017141300|-0.09548|0.0|46.3|46.4
-0.1|46.3|area27017151400|-0.0401235509182|-0.008527|46.4|46.403878
-0.1|46.4|area27002141200|-0.2|-0.1|46.3|46.4
-0.1|46.4|area27002141300|-0.1|0.0|46.3|46.4
-0.1|46.4|area27002151300|-0.2|-0.1|46.4|46.5
-0.1|46.4|area27002151400|-0.1|0.0|46.4|46.5
-0.1|46.4|area27002161400|-0.2|-0.1|46.5|46.6
-0.1|46.4|area27002161500|-0.1|0.0|46.5|46.6
-0.1|46.4|area27017141300|-0.09548|0.0|46.3|46.4
-0.1|46.4|area27017151400|-0.0401235509182|-0.008527|46.4|46.403878
-0.1|46.4|area27649151300|-0.173975|-0.1|46.4|46.459392
-0.1|46.4|area27649151400|-0.1|-0.091976|46.4386785165|46.460442
-0.1|46.4|area27649151401|-0.1|-0.098209|46.4266594225|46.4317816885
-0.1|46.4|area27649151402|-0.1|-0.098062|46.4221841803|46.4245638379
-0.1|46.4|area27649151403|-0.1|-0.098927|46.4205873197|46.4217538259
-0.1|46.5|area27002151300|-0.2|-0.1|46.4|46.5
-0.1|46.5|area27002151400|-0.1|0.0|46.4|46.5
-0.1|46.5|area27002161400|-0.2|-0.1|46.5|46.6
-0.1|46.5|area27002161500|-0.1|0.0|46.5|46.6
-0.1|46.5|area27002171500|-0.2|-0.1|46.6|46.7
-0.1|46.5|area27002171600|-0.1|0.0|46.6|46.7
-0.1|46.5|area27650161500|-0.089301|-0.0525515454546|46.584194|46.6
-0.1|46.5|area27650171600|-0.1|-0.012922|46.6|46.622936
-0.1|46.6|area27002161400|-0.2|-0.1|46.5|46.6
-0.1|46.6|area27002161500|-0.1|0.0|46.5|46.6
-0.1|46.6|area27002171500|-0.2|-0.1|46.6|46.7
-0.1|46.6|area27002171600|-0.1|0.0|46.6|46.7
-0.1|46.6|area27002181600|-0.2|-0.1|46.7|46.8
-0.1|46.6|area27002181700|-0.1|0.0|46.7|46.8
-0.1|46.6|area27018171600|-0.013931|0.0|46.696387|46.7
